X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,target
3,8,6,7,7,6,6,6,9,4,149.2666596943429
3,3,5,4,5,2,1,6,0,8,-181.93014864427138
8,9,9,9,0,7,1,3,4,7,236.05555278555352
8,8,0,3,6,0,1,8,1,8,-86.49387882020588
5,6,8,5,1,6,1,4,5,6,68.26321148316394
2,5,6,3,7,9,8,9,8,6,208.78423965852818
4,0,7,1,6,2,0,8,7,1,-233.6543717667825
8,7,8,7,4,5,2,5,3,2,129.11181432199538
6,1,5,9,5,1,6,3,4,3,0.18653328952336068
7,1,4,8,4,4,1,6,0,6,-147.64353213340098
8,2,6,2,2,8,3,0,5,0,9.724500553712247
8,6,4,8,0,6,2,3,1,2,9.472590667311866
3,4,1,9,8,6,6,9,4,6,-10.19665315353334
4,8,3,7,4,6,2,4,8,3,-21.26562237569948
2,0,8,1,8,4,2,3,1,3,-197.56860193081144
2,4,6,1,3,7,9,6,0,1,31.723481905192045
2,4,7,6,4,3,3,6,9,2,-3.2524419970923972
4,5,1,8,4,4,1,3,2,8,-196.86990281208895
8,7,8,4,1,8,4,0,0,8,75.63782092688386
3,4,1,7,0,4,6,8,1,2,-100.97967873112913
2,5,2,8,3,7,4,8,4,0,-79.6188517912482
4,0,1,4,2,7,3,5,8,6,-149.13778609870164
9,6,8,1,2,7,1,8,7,4,227.51726632764368
6,0,4,1,7,1,1,4,7,0,-158.13615514906778
9,7,6,2,1,1,8,3,6,0,181.2340294136675
5,2,4,3,4,1,8,3,3,6,2.993839353551465
6,1,6,7,0,8,6,4,3,8,51.3735406971461
1,6,8,7,1,8,0,1,4,1,-171.1092230971893
5,6,0,0,6,7,7,2,7,5,-61.665972755688564
0,7,4,4,5,3,7,8,9,4,-20.300700364111947
8,2,6,0,6,1,5,2,3,4,36.48282313093654
1,3,4,3,9,5,6,6,3,7,-50.77786985564198
0,1,4,6,3,3,3,5,3,4,-266.54732879197013
0,7,6,4,5,2,7,5,8,4,-9.52422167925318
2,8,2,5,9,5,5,9,9,3,82.39416267338001
8,8,6,3,1,5,7,1,1,0,143.66251080176238
2,1,1,6,7,4,9,8,1,9,14.631840937176548
5,3,2,6,0,1,8,8,9,6,63.07227512114688
6,5,3,8,3,1,8,2,6,3,33.691987472807256
3,5,3,1,9,5,6,3,2,1,-73.06889361102773
2,3,8,2,6,4,5,0,1,9,-71.40658408369359
7,8,6,2,8,6,8,1,9,2,267.18788317264773
6,3,1,1,9,8,7,2,8,2,27.323823856564154
8,4,3,6,4,0,7,3,3,8,48.978196034716895
1,4,9,9,1,9,7,8,5,2,216.35473727347568
4,5,8,1,8,5,3,7,3,8,102.54574989009315
2,6,4,1,1,4,7,2,4,6,-30.061527031091586
